Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,10,Fontibon,Fontibón,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.679722,-74.1425,31
2020,10,Guaymaral,Suba,NASA_POWER,13.533225806451613,83.77709677419355,0.9903225806451613,,51.26,1.6535483870967742,4.7837556,-74.044183,31
2020,10,Kennedy,Kennedy,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.621389,-74.140833,31
2020,10,Las Ferias,Engativá,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.690722,-74.0986,31
2020,10,MinAmbiente,Teusaquillo,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.629306,-74.186944,31
2020,10,Movil Fontibon,Fontibón,NASA_POWER,24.365161290322582,62.97032258064516,1.3351612903225807,,100.68,3.2477419354838712,4.640764,-74.870833,31
2020,10,Puente Aranda,Puente Aranda,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.592444,-74.106667,31
2020,10,SUBA,Suba,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.68025,-74.596111,31
2020,10,San Cristobal,San Cristóbal,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.5725,-74.086389,31
2020,10,Suba,Suba,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.68025,-74.596111,31
2020,10,Tunal,Tunjuelito,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.575556,-74.138889,31
2020,10,Usaquen,Usaquén,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.707306,-74.330417,31
2020,11,Bolivia,Engativá,NASA_POWER,18.611333333333334,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,4.736978,-74.555,30
2020,11,Carvajal - Sevillana,Tunjuelito,NASA_POWER,18.611333333333334,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,4.589722,-74.2175,30
