Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presion,Precipitacion,Precipitacion_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_PM25,grad_PM25,adv_proxy_PM25
BARRIOS UNIDOS,2021-12-01,17.901306240928882,14.613702623906706,12.42272047832586,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.922043010752688,0.8991935483870968,0.9260752688172044,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,4.439862287057856,0.00021942373898149584,0.00022763443373048083
ENGATIVA,2021-12-01,18.95936198081717,17.774778877901962,9.306168993731816,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9173387096774193,0.924731182795699,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.4077414928907075,0.0004966371914746564,0.0005152210347685467
FONTIBON,2021-12-01,23.49109053747903,18.499888206480378,15.846423357664232,21.65774193548387,75.90532258064516,1.030483870967742,,88.355,2.850161290322581,0.918010752688172,0.9206989247311828,0.9206989247311828,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-7.421928250047937,0.0008060429806288654,0.0008306142908448099
KENNEDY,2021-12-01,26.19855072463768,19.824415204678363,12.354319180087847,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9193548387096774,0.918010752688172,0.9274193548387096,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-15.990732854384909,0.0009400193326319027,0.0009751942495949029
PUENTE ARANDA,2021-12-01,21.290988372093025,17.338081395348837,9.224709302325582,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9247311827956988,0.9247311827956988,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-1.9581433247510134,0.0008417247664976204,0.0008732215642117248
SAN CRISTOBAL,2021-12-01,19.382267441860463,15.226928675400291,11.941048034934498,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9233870967741936,0.9233870967741936,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,-1.139542886597983,0.0001808815610460622,0.00018765003236262452
SUBA,2021-12-01,16.504390693536497,11.523804128746022,11.156385616717897,18.12741935483871,78.89709677419354,0.9611827956989246,,59.576666666666675,1.9218279569892474,0.8418458781362007,0.8637992831541218,0.907258064516129,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,1.5320891643923797,0.00027991834279158715,0.0002690526952918277
TEUSAQUILLO,2021-12-01,17.893430656934306,16.520553935860057,13.053284671532849,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.922043010752688,0.9206989247311828,0.9206989247311828,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.00309317969802,0.0005415922593187344,0.0005618582922480805
TUNJUELITO,2021-12-01,17.822840409956076,13.868,12.268817204301076,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.907258064516129,0.875,0.553763440860215,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,13.403285308722943,0.0007156071548826236,0.000742384712936296
USAQUEN,2021-12-01,14.184593023255816,12.40174672489083,16.472714078374455,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9233870967741936,0.9260752688172044,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,10.8112798455151,0.0004155200094910012,0.00043106850016872897
BARRIOS UNIDOS,2022-01-01,16.950773558368496,13.811965811965813,14.472893258426968,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9435483870967742,0.956989247311828,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,3.258545935355137,0.00024004379611590454,0.0002828645120036772
ENGATIVA,2022-01-01,18.16297335203366,16.939046598927295,12.787014383294725,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.956989247311828,0.9556451612903227,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.8416204133681084,0.0005775995438203368,0.0006806358495405453
FONTIBON,2022-01-01,23.99212646166239,19.011433752629223,18.4680790960452,21.322903225806453,72.23887096774195,1.141774193548387,,78.78,2.541290322580645,0.8877688172043011,0.9516129032258064,0.9166666666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.66480377304855,0.0007656806358897382,0.000874234390558622
KENNEDY,2022-01-01,23.76096181046676,19.47496443812233,14.192592592592591,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9448924731182796,0.9435483870967742,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-13.373161527980766,0.0008280065072372016,0.0009757121841733864
PUENTE ARANDA,2022-01-01,17.560252808988764,15.924039829302988,12.169886363636364,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9448924731182796,0.946236559139785,0.956989247311828,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,5.825188465707029,0.000573721302957337,0.0006760657805494039
SAN CRISTOBAL,2022-01-01,20.350282485875702,13.38396624472574,16.70056338028169,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9556451612903226,0.9543010752688172,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,-8.745609566431781,0.0003265855222874571,0.0003848441654568003
SUBA,2022-01-01,14.612521740852994,10.950509455138027,13.796942637621113,17.818602150537632,73.88591397849463,1.07752688172043,,50.21666666666667,1.6198924731182796,0.8736559139784946,0.9345878136200717,0.732078853046595,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,5.888703428696168,0.0003342716832765903,0.0003601867245284635
TEUSAQUILLO,2022-01-01,18.3876404494382,15.409859154929578,17.31755617977528,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9543010752688172,0.956989247311828,0.956989247311828,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,3.3402314807050466,0.00046566374793141125,0.0005487321519978856
TUNJUELITO,2022-01-01,16.35734463276836,12.006017191977078,16.478805120910383,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9381720430107529,0.9448924731182796,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,12.599463207026147,0.0006211161199812732,0.0007319152213843842
USAQUEN,2022-01-01,,11.186816269284712,23.12384291725105,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9583333333333334,0.9583333333333334,0.3494623655913978,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2022-02-01,21.288,18.2124394184168,16.097798742138366,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9211309523809524,0.9464285714285714,0.9300595238095238,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,4.971191152263774,0.0003683338700172949,0.0003300534570976403
ENGATIVA,2022-02-01,22.404616741206464,18.90466635644983,12.962460014431738,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9099702380952379,0.8831845238095238,0.9055059523809523,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,5.7038917043557085,0.0005945447457603909,0.0005327545596831502
FONTIBON,2022-02-01,27.917691849727838,24.225471698113207,,21.138035714285714,75.53464285714287,0.87625,,161.98000000000002,5.785,0.8288690476190477,0.3258928571428571,0.9546130952380952,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-10.862078021068367,0.0007304641528939809,0.0006400692139733507
KENNEDY,2022-02-01,26.77433070866142,18.884458398744112,15.50235849056604,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9479166666666666,0.9464285714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-8.495852625762495,0.0006405778766810862,0.0005740035330688732
PUENTE ARANDA,2022-02-01,22.71852433281005,25.84019138755981,13.143312101910828,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9330357142857144,0.9345238095238096,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,3.5217311061624166,0.0004596137032740683,0.00041184670768379904
SAN CRISTOBAL,2022-02-01,21.82398753894081,16.334272300469483,15.287031250000002,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9508928571428572,0.9523809523809524,0.9553571428571428,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,2.1495351119187625,0.00011879711851795799,0.00010645070370055591
SUBA,2022-02-01,19.212665988099328,16.255848796012728,14.171580987630096,17.62595238095238,77.3872619047619,0.8692857142857142,,124.98666666666666,4.463809523809524,0.5927579365079364,0.9459325396825397,0.9141865079365079,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,5.483190205479907,0.00021185272541189633,0.00018416054773305558
TEUSAQUILLO,2022-02-01,23.712050078247263,19.89525316455696,15.50706436420722,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9404761904761904,0.9479166666666666,0.9508928571428572,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,0.788065947796099,0.000511860556177085,0.0004586636198029665
TUNJUELITO,2022-02-01,21.19092331768388,17.668454258675077,16.57055118110236,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9434523809523808,0.9449404761904762,0.9508928571428572,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,7.744072627360641,0.00041152235189534483,0.00036875342175193577
USAQUEN,2022-02-01,19.428571428571427,13.833229813664596,24.56055900621118,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,4.619568443591511,0.00017242985680754395,0.00015450946811790278
BARRIOS UNIDOS,2022-03-01,16.77542372881356,15.84434628975265,12.905390070921984,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.760752688172043,0.9475806451612904,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,8.185549448314479,0.0005187457073407486,0.0004595082943089341
ENGATIVA,2022-03-01,19.339535240586052,18.677879310902796,10.581729323308272,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9153225806451613,0.8938172043010753,0.9025537634408602,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,3.4835627604491,0.0007270102033673114,0.0006439903285311733
FONTIBON,2022-03-01,25.85276444397035,22.174104912153453,,20.740483870967736,80.84096774193549,0.9201612903225806,,229.48499999999999,7.402741935483871,0.9469086021505377,0.0120967741935483,0.9563172043010753,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-13.202724336050736,0.0008901876452680332,0.0008191162122990532
KENNEDY,2022-03-01,26.14205344585092,18.25593705293276,11.888793103448275,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.939516129032258,0.935483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-12.307348873352773,0.0007429367616439098,0.000658098176604573
PUENTE ARANDA,2022-03-01,20.298305084745763,25.22608069164265,9.867335243553008,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9327956989247312,0.9381720430107529,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,4.0888604365208465,0.0005444215668119537,0.00048225213627923385
SAN CRISTOBAL,2022-03-01,19.38700564971752,13.991549295774648,14.062005649717513,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9543010752688172,0.9516129032258064,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,0.9790103805004229,7.345559246996996e-05,6.506743771694759e-05
SUBA,2022-03-01,17.54589335913795,13.029164548436535,11.110939940618001,17.320430107526878,83.22935483870968,0.8543010752688173,,190.80999999999997,6.155161290322581,0.9260752688172044,0.931899641577061,0.8875448028673835,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,1.616449398898208,0.0001333501324121703,0.00011392116150695626
TEUSAQUILLO,2022-03-01,18.873980309423345,17.468705547652917,13.901709401709402,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9448924731182796,0.9435483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,6.304552329259639,0.0006430461358379511,0.0005696144158100045
TUNJUELITO,2022-03-01,19.967741935483872,16.065395480225988,12.79345930232558,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9516129032258064,0.9247311827956988,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,5.924138373862586,0.0003651323365467402,0.00032343657940559633
USAQUEN,2022-03-01,18.139170506912443,11.760056657223796,20.43456614509246,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9489247311827956,0.9448924731182796,0.875,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-0.7566591921997663,0.0001201504913043936,0.00010643008036189189
BARRIOS UNIDOS,2022-04-01,14.639296187683284,13.723865300146413,11.48389458272328,18.88,81.47,0.995,,260.12,8.670666666666667,0.9486111111111112,0.9486111111111112,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,6.03217814231502,0.0004139172642360636,0.0004118476779148833
ENGATIVA,2022-04-01,16.37346115716832,17.365204247732734,9.380729425401556,18.88,81.47,0.995,,260.12,8.670666666666667,0.9333333333333333,0.8659722222222221,0.8958333333333334,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.275108682167977,0.0005952808229695773,0.0005923044188547293
FONTIBON,2022-04-01,21.91558461227787,21.62154416030705,15.834575260804767,20.738,80.98783333333333,1.1161666666666665,,270.43,9.014333333333333,0.9298611111111111,0.9319444444444444,0.9076388888888889,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.620017570494973,0.0007641181594474625,0.0008528832189699427
KENNEDY,2022-04-01,20.91266375545852,17.13967551622419,,18.88,81.47,0.995,,260.12,8.670666666666667,0.9416666666666668,0.5319444444444444,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-6.607380201548416,0.0005286017253266672,0.0005259587167000338
PUENTE ARANDA,2022-04-01,16.73599419448476,23.230882352941176,7.999416058394161,18.88,81.47,0.995,,260.12,8.670666666666667,0.9444444444444444,0.9513888888888888,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,5.024324783780546,0.0003442742156867338,0.00034255284460830017
SAN CRISTOBAL,2022-04-01,15.890145395799676,12.295912408759126,12.832942898975109,18.88,81.47,0.995,,260.12,8.670666666666667,0.9513888888888888,0.9486111111111112,0.8597222222222223,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,3.3852016188620393,0.0001255827977361299,0.00012495488374744925
SUBA,2022-04-01,14.636614275456262,12.193837676121909,8.864646079689487,17.241555555555554,83.17977777777777,0.9687777777777778,,266.3233333333333,8.877444444444444,0.8986111111111111,0.9310185185185186,0.8759259259259258,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,2.2712744604276676,0.00010275537643654443,9.954712523891455e-05
TEUSAQUILLO,2022-04-01,16.84061135371179,14.52,12.345481481481482,18.88,81.47,0.995,,260.12,8.670666666666667,0.9444444444444444,0.9375,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,2.769040933310544,0.00045535638387421374,0.0004530796019548427
TUNJUELITO,2022-04-01,17.479032258064517,11.251351351351351,12.662940275650842,18.88,81.47,0.995,,260.12,8.670666666666667,0.8736111111111111,0.9069444444444444,0.8611111111111112,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,1.1017065715494052,0.0002890731523148297,0.0002876277865532555
USAQUEN,2022-04-01,15.168359941944848,9.800442477876103,18.749926362297497,18.88,81.47,0.995,,260.12,8.670666666666667,0.9416666666666668,0.9430555555555556,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,0.14429179447332352,8.739888201411885e-05,8.696188760404825e-05
BARRIOS UNIDOS,2022-05-01,10.437802907915994,11.725282485875706,7.77683615819209,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9516129032258064,0.9516129032258064,0.831989247311828,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,5.593117675883706,0.0003727990693492269,0.0003681090165412849
ENGATIVA,2022-05-01,11.929280747501085,15.734193071441773,5.477653608247422,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.8911290322580645,0.8763440860215053,0.8951612903225806,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.8124216455226154,0.0004399034202132673,0.00043436915137832615
FONTIBON,2022-05-01,15.866686332222553,18.206471494607086,11.830647482014388,20.414354838709677,81.29483870967742,1.167741935483871,,265.89,8.57709677419355,0.9489247311827957,0.9341397849462364,0.9146505376344085,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.9812264666916946,0.0005299839396214744,0.0006188844714289475
KENNEDY,2022-05-01,16.393777134587555,18.140793201133143,,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9489247311827956,0.4462365591397849,0.928763440860215,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,4.75050949322655,0.0007563742885046359,0.0007468586119718355
PUENTE ARANDA,2022-05-01,12.68147100424328,19.74224751066856,5.12681883024251,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9448924731182796,0.9422043010752688,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,16.028822330268426,0.0010850868376783656,0.0010714357452043474
SAN CRISTOBAL,2022-05-01,9.64225352112676,10.123163841807909,7.778359264497879,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9516129032258064,0.9502688172043012,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,21.43416864927371,0.0008309319272364939,0.0008204782675067443
