Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_NO2,grad_NO2,adv_proxy_NO2
SAN CRISTOBAL,2022-02-01,21.82398753894081,16.334272300469483,15.287031250000002,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9508928571428572,0.9523809523809524,0.9553571428571428,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,14.401081909383397,0.0005189121402304253,0.00046498234279933467
SUBA,2022-02-01,19.212665988099328,16.255848796012728,14.171580987630096,17.62595238095238,77.3872619047619,0.8692857142857142,,124.98666666666666,4.463809523809524,0.5927579365079364,0.9459325396825397,0.9141865079365079,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,2.1827892004930423,0.0003118788408412368,0.0002711118209312751
TEUSAQUILLO,2022-02-01,23.712050078247263,19.89525316455696,15.50706436420722,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9404761904761904,0.9479166666666666,0.9508928571428572,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,8.59234301041894,0.0008605112164681358,0.0007710795150423403
TUNJUELITO,2022-02-01,21.19092331768388,17.668454258675077,16.57055118110236,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9434523809523808,0.9449404761904762,0.9508928571428572,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,8.053559310748174,0.0006289965651843405,0.0005636258507312536
USAQUEN,2022-02-01,19.428571428571427,13.833229813664596,24.56055900621118,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,11.873265129885569,0.0004541595244656054,0.0004069593738872157
BARRIOS UNIDOS,2022-03-01,16.77542372881356,15.84434628975265,12.905390070921984,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.760752688172043,0.9475806451612904,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.839626680940412,0.000757872202774104,0.0006713280867153838
ENGATIVA,2022-03-01,19.339535240586052,18.677879310902796,10.581729323308272,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9153225806451613,0.8938172043010753,0.9025537634408602,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-0.5464811831493677,0.0005206061355491642,0.0004611562736187113
FONTIBON,2022-03-01,25.85276444397035,22.174104912153453,,20.740483870967736,80.84096774193549,0.9201612903225806,,229.48499999999999,7.402741935483871,0.9469086021505377,0.0120967741935483,0.9563172043010753,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.119792824971885,0.0007510449465779624,0.0006910824871334314
KENNEDY,2022-03-01,26.14205344585092,18.25593705293276,11.888793103448275,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.939516129032258,0.935483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,8.697769925223806,0.000834902634370284,0.0007395621399938064
PUENTE ARANDA,2022-03-01,20.298305084745763,25.22608069164265,9.867335243553008,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9327956989247312,0.9381720430107529,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-23.888203994116285,0.001706705343171227,0.0015118106039832871
SAN CRISTOBAL,2022-03-01,19.38700564971752,13.991549295774648,14.062005649717513,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9543010752688172,0.9516129032258064,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,16.785533832197608,0.0006099637163805725,0.0005403097952196942
SUBA,2022-03-01,17.54589335913795,13.029164548436535,11.110939940618001,17.320430107526878,83.22935483870968,0.8543010752688173,,190.80999999999997,6.155161290322581,0.9260752688172044,0.931899641577061,0.8875448028673835,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,7.194788612569637,0.00039813474859321554,0.0003401269438250643
TEUSAQUILLO,2022-03-01,18.873980309423345,17.468705547652917,13.901709401709402,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9448924731182796,0.9435483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,10.838415250590003,0.0010239492832531348,0.0009070208812300349
TUNJUELITO,2022-03-01,19.967741935483872,16.065395480225988,12.79345930232558,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9516129032258064,0.9247311827956988,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,9.277380599672098,0.0007714208437430333,0.0006833295602962483
USAQUEN,2022-03-01,18.139170506912443,11.760056657223796,20.43456614509246,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.9489247311827956,0.9448924731182796,0.875,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,12.271220177420593,0.0004363948959666028,0.00038656141429815855
BARRIOS UNIDOS,2022-04-01,14.639296187683284,13.723865300146413,11.48389458272328,18.88,81.47,0.995,,260.12,8.670666666666667,0.9486111111111112,0.9486111111111112,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.944490700234672,0.0007308695421719028,0.0007272151944610433
ENGATIVA,2022-04-01,16.37346115716832,17.365204247732734,9.380729425401556,18.88,81.47,0.995,,260.12,8.670666666666667,0.9333333333333333,0.8659722222222221,0.8958333333333334,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-2.230203282744741,0.0007079277191376094,0.0007043880805419214
FONTIBON,2022-04-01,21.91558461227787,21.62154416030705,15.834575260804767,20.738,80.98783333333333,1.1161666666666665,,270.43,9.014333333333333,0.9298611111111111,0.9319444444444444,0.9076388888888889,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-15.839752716964224,0.0009595463746430879,0.0010710136784974598
KENNEDY,2022-04-01,20.91266375545852,17.13967551622419,,18.88,81.47,0.995,,260.12,8.670666666666667,0.9416666666666668,0.5319444444444444,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,4.684751315927004,0.0010007213638760584,0.0009957177570566781
PUENTE ARANDA,2022-04-01,16.73599419448476,23.230882352941176,7.999416058394161,18.88,81.47,0.995,,260.12,8.670666666666667,0.9444444444444444,0.9513888888888888,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-26.78162019124799,0.0019024872565723348,0.001892974820289473
SAN CRISTOBAL,2022-04-01,15.890145395799676,12.295912408759126,12.832942898975109,18.88,81.47,0.995,,260.12,8.670666666666667,0.9513888888888888,0.9486111111111112,0.8597222222222223,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.11449647801515,0.0005174709659760371,0.000514883611146157
SUBA,2022-04-01,14.636614275456262,12.193837676121909,8.864646079689487,17.241555555555554,83.17977777777777,0.9687777777777778,,266.3233333333333,8.877444444444444,0.8986111111111111,0.9310185185185186,0.8759259259259258,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,4.307998997389523,0.0004013448903424559,0.00038881401098843035
TEUSAQUILLO,2022-04-01,16.84061135371179,14.52,12.345481481481482,18.88,81.47,0.995,,260.12,8.670666666666667,0.9444444444444444,0.9375,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,15.01629181339464,0.0011327301259087543,0.0011270664752792104
TUNJUELITO,2022-04-01,17.479032258064517,11.251351351351351,12.662940275650842,18.88,81.47,0.995,,260.12,8.670666666666667,0.8736111111111111,0.9069444444444444,0.8611111111111112,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,18.912416223870437,0.0010988696054161882,0.0010933752573891074
USAQUEN,2022-04-01,15.168359941944848,9.800442477876103,18.749926362297497,18.88,81.47,0.995,,260.12,8.670666666666667,0.9416666666666668,0.9430555555555556,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,13.881579790372745,0.0005157136523960226,0.0005131350841340425
BARRIOS UNIDOS,2022-05-01,10.437802907915994,11.725282485875706,7.77683615819209,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9516129032258064,0.9516129032258064,0.831989247311828,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,12.608252698951299,0.0006633574018837076,0.0006550119377954931
ENGATIVA,2022-05-01,11.929280747501085,15.734193071441773,5.477653608247422,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.8911290322580645,0.8763440860215053,0.8951612903225806,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-4.963165659374441,0.0006047096663117955,0.0005971020285743244
FONTIBON,2022-05-01,15.866686332222553,18.206471494607086,11.830647482014388,20.414354838709677,81.29483870967742,1.167741935483871,,265.89,8.57709677419355,0.9489247311827957,0.9341397849462364,0.9146505376344085,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.43676863677826,0.0004837855103229532,0.0005649366281835776
KENNEDY,2022-05-01,16.393777134587555,18.140793201133143,,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9489247311827956,0.4462365591397849,0.928763440860215,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-6.578698766062713,0.0005435343017060722,0.0005366962895233183
PUENTE ARANDA,2022-05-01,12.68147100424328,19.74224751066856,5.12681883024251,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9448924731182796,0.9422043010752688,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-18.88332792434338,0.001351254162106503,0.0013342545129703242
SAN CRISTOBAL,2022-05-01,9.64225352112676,10.123163841807909,7.778359264497879,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9516129032258064,0.9502688172043012,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,11.575377391773987,0.00043466121167496725,0.00042919289320550794
SUBA,2022-05-01,10.536718419887348,10.509609999748479,7.038750966065134,17.01,83.40849462365591,1.004301075268817,,350.8966666666667,11.319247311827958,0.939516129032258,0.8637992831541218,0.8615591397849461,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,3.54521698664347,0.0004221809115005392,0.0004239967433779608
TEUSAQUILLO,2022-05-01,12.295774647887324,12.307659574468085,8.152789699570816,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9475806451612904,0.939516129032258,0.8588709677419355,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,12.751022767747097,0.0009498832259222968,0.0009379330821123065
TUNJUELITO,2022-05-01,25.383683560523384,9.89496183206107,8.30822695035461,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.8803763440860215,0.9475806451612904,0.885752688172043,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,18.3213190574264,0.0010549672657230202,0.001041695096896182
USAQUEN,2022-05-01,8.02716468590832,7.614571428571428,12.952624113475178,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9408602150537636,0.9475806451612904,0.7916666666666666,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,15.125371271351675,0.0005686859748187837,0.0005615315383613861
BARRIOS UNIDOS,2022-06-01,13.319648093841645,14.938,7.404239766081871,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.8333333333333334,0.95,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.748316266711306,0.0005125193985560934,0.0004650259342898954
ENGATIVA,2022-06-01,13.183305811660016,17.85435121251004,5.183163482420614,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.9145833333333333,0.8881944444444445,0.9173611111111111,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-4.02002889613096,0.0004834968569600378,0.0004386928148817409
FONTIBON,2022-06-01,17.515236652628133,19.84322533136966,12.525730994152047,19.691166666666668,81.93599999999999,1.0764999999999998,,192.51999999999998,6.417333333333334,0.9430555555555556,0.95,0.9465277777777779,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.99396654804003,0.00040598519148191906,0.00043704305863028576
KENNEDY,2022-06-01,18.20581039755352,19.91955882352941,,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.9444444444444444,,0.9083333333333332,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,1.9502733284826093,0.00021728000673173407,0.00019714539277459336
PUENTE ARANDA,2022-06-01,14.512074303405573,21.94616564417177,5.947699386503068,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.9055555555555556,0.9055555555555556,0.8972222222222223,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-9.210973054784633,0.0011139726125361773,0.0010107444837744914
SAN CRISTOBAL,2022-06-01,10.757621951219512,12.340762463343108,6.660672514619883,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.9472222222222222,0.95,0.9111111111111112,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.026440127515054,0.0006487648248735833,0.0005886459511019645
SUBA,2022-06-01,10.716030506104664,11.665062654508532,8.565178571428572,16.301,84.08622222222222,0.9109999999999999,,226.10666666666665,7.536888888888889,0.9263888888888889,0.5458333333333333,0.9115740740740742,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.876722072513857,0.00039617380137858295,0.000360914333055889
